duration,severity,frequency
27.449918005726264,2,2.0961413371995206
27.696806145201062,1,1.7083210138863258
30.872889064159196,3,2.723251967973289
276.9868299208338,9,25.297402650866694
36.83437133722262,2,2.3794693000609737
29.66960100676342,3,2.1197882701816044
31.429326953624525,3,1.2298761839844616
24.688481431369475,2,2.9306577986181974
33.29272136336415,2,2.274615398250824
33.95515973521523,1,1.1505754000981772
33.79484610246634,2,3.2073954993293157
37.32824384460777,2,2.0443233486990064
30.979226275488408,1,1.560758581725965
26.400778958026457,3,2.612313543613166
30.909331275292477,1,3.357973286156441
20.646040394870724,2,1.819118465581593
31.44584321953909,2,1.6210038887406633
340.4928920818513,9,23.032140068450357
35.26576426666452,1,2.292286313974784
29.426317792665504,3,2.0285065681855254
27.640340671052833,3,2.5087506145420906
26.61419144243944,3,1.604966837432361
26.93605654757807,2,2.1069519341007408
33.73646802561631,1,2.8964612956654365
369.3628705526298,8,20.492314085371014
25.855024945389637,2,2.016362245770354
34.10241090598682,1,2.5185236443699646
23.259072889471433,2,2.6372959376467575
33.27182828177029,2,2.2106899055490414
28.930055778872454,3,2.3570517498600463
365.982224723865,8,20.426406589828694
32.36916460455894,3,2.1308314863482396
36.78120014285412,1,1.9177184644957028
31.855729366856544,2,2.030557804683694
25.801390789096118,2,2.525055298054457
29.11526386252975,3,1.5974453800568538
31.120462409052084,2,2.0979875169323012
24.64553750969444,2,2.4500884934562333
34.13591624518012,1,2.6952498906203735
34.57701058851037,1,2.2472217070418092
26.865164711061162,2,1.6524781699251303
27.46528412314435,3,2.0629234848096787
33.93542301871226,1,1.0313188417617702
390.96115916498604,8,24.04446460053005
37.37678108474776,1,2.3251908943606345
33.78494308322676,2,1.7950197480736132
34.24801048510513,3,2.002905279271225
35.79297789503702,1,1.373325903439057
28.655556547225846,1,2.0039821413236654
25.253005555840286,2,0.9192198333404034
28.829233126383322,1,2.1424449462860995
31.732241047484877,3,1.3172689889039098
32.71680096189967,1,1.4266676427395484
32.712800217929825,2,1.7966384584767081
27.611712766174417,1,1.8977725101573877
31.119420121395656,3,1.987986070959698
31.171073662682602,2,1.3653023966921976
29.63994939209833,1,1.329723409998086
246.8851422416813,8,29.826707308610423
20.975589496677404,3,2.2046291937986213
36.53571377141214,1,1.6753672109620377
37.39972069445013,2,1.4527067302235355
40.94901466608836,3,1.1968114971954098
271.53081499259366,8,28.17097633288588
23.277747444828613,1,1.9968242216135657
31.48060138532288,1,1.6888109025045985
27.923560430495993,2,1.6373655110194643
23.810922505865754,3,1.742141465033499
40.4619363784273,1,0.9851630661302089
34.79635413042603,1,1.6771143246817157
34.58930973527388,2,2.0474968756781524
33.57000247046046,2,1.4510688208253884
37.38947022370758,3,2.4063447128219977
29.278197940380288,3,2.39109130397788
29.722261505516904,2,1.9028342272898358
24.61127611035347,3,2.0761577567883123
29.193571441669953,1,2.1303314165752036
32.14809109566293,2,2.1650325004063107
31.536497604383047,2,2.716171015608751
35.14577818662822,2,1.237340454883272
30.141591880652307,3,1.7350311152687554
25.89658840824145,2,2.1743221721671104
22.216854132380483,2,0.5837402146118957
25.17538269709948,3,2.2260166722928845
33.554799841017456,1,1.9672261966094975
33.25695625652899,3,2.2835277586940514
28.591076955697464,3,1.3984336989916537
34.32877597085061,2,1.9705590950486376
27.053176215278942,1,2.2606476452978783
35.7141140725751,3,2.294528473702934
29.960136793416915,2,1.5280746472881412
31.87849009172836,2,2.649405662423526
23.103403859927365,2,2.3896369436970817
249.87640341970527,10,21.54130420281246
30.370473902098876,2,3.3654336166117838
288.1028226326463,8,26.797057099807
28.762406822242475,1,1.5029099537991064
30.571138243310198,2,1.8634901196369902
24.46832512996986,2,1.7580944342294518
291.83395963580506,8,7.952628393908547
34.44815397811718,2,2.020689526292924
278.38810804176865,10,18.888976685385497
33.409457448131555,1,2.0055707815243786
31.63066511121059,1,1.4723064914537562
30.22785919951907,2,1.3668297471871478
31.920327244696537,2,1.5568898281952972
31.06989955367111,2,1.8465594256563136
26.740819460989204,1,1.23016674036334
27.896773386173205,1,1.5366434487539093
28.452267803430047,2,2.0341853146551303
33.56499215086194,2,2.4724858326943657
30.532151138459483,1,2.0326340976712767
21.96776839871214,1,1.020304886954628
26.13495108072267,3,1.7366222836725047
348.5196694923426,10,10.862628229735048
39.23353662868017,2,2.3548206452529037
36.778189294024756,1,1.7342215313784717
30.85684140594985,3,1.7487687565446917
27.345656135398396,2,1.4868901806274861
39.43092950605265,3,2.359918645435695
30.48497982496359,1,1.717357611800459
35.71877021603464,2,1.5786287049925294
40.303739624409936,2,1.9472349739988464
19.59035296058139,2,1.2977178714651791
27.385699864233658,1,2.5876415539120243
25.300601068363225,1,1.673551613794219
23.845678417830225,2,2.656204310871316
29.748809452754315,1,2.606658204592821
28.84532734895661,3,1.173540651080558
27.41977635891313,3,1.6911816953028767
32.29590039614219,3,1.8816156985179702
22.148876400547717,2,1.7010958067573203
29.516434440648037,2,1.8399540095278049
26.81306436346741,3,2.050260047254081
22.57219813481514,1,2.0785272907047205
32.483570765056164,3,0.8486515052276418
275.2609527116558,8,22.754933287856566
249.39525571012115,9,22.847071334505177
31.272104216506065,1,1.445917734404599
34.12708174494015,3,1.917300490928244
32.59673257120586,2,1.9062329399725633
34.77571160250619,1,1.909260835210402
32.803922631841175,1,1.4344868042540284
43.600845832948096,2,1.8107729740767702
37.61562038634828,2,2.2640341838731173
21.96258382719386,1,2.473912901418608
28.061492200320078,2,1.905293164509225
30.026218498590914,2,2.4429015688008597
35.154997612479754,2,2.278410420387499
33.05292872641912,2,2.789053403955757
32.60970782808449,3,1.5783696978531288
37.25571803897521,1,2.16975724190942
324.0152326506649,8,27.97804911505474
32.57219417029374,2,2.391435121790673
32.8853606359027,2,1.3692725831724455
31.399843131599102,3,2.348551427954136
25.478416874477958,1,1.822506357943356
278.8683219639221,10,24.996648556198767
19.662789499800617,2,2.0517720693196964
41.49449061809625,3,1.9575550907488233
31.613592801690448,3,2.12646840713254
20.23956100238749,2,2.380452371578454
49.26365745327361,3,1.6979938625374364
31.178072790542828,1,2.1276366937067817
29.308678494144075,2,1.7775271199376643
16.74515095803494,3,1.0833294177467836
22.8206892441028,3,2.268371811506231
29.834365135631014,2,2.705525450529612
29.209960507105052,1,1.9103947626873057
18.490394176322077,1,1.1330082352913236
34.16961077274452,1,2.319258930297243
340.16825244105814,9,19.72595682541261
20.406143923504793,1,2.1389915323713544
36.843157787661745,2,0.9660726367820038
35.94508265553776,3,2.2938658262399714
36.76936187082706,2,3.34376718284848
31.70575987408322,1,2.200885641279287
30.349010424950094,2,2.4169036695796824
31.28775195361382,2,1.7426792253909265
37.23488942176866,3,1.7881117942759845
33.95831346981468,1,2.621926466293157
28.453938120743928,3,1.3593511632615725
35.815818760774796,1,2.3826951070852167
29.82505754751519,2,2.8357414455910464
26.20433669223151,3,2.4512346112508916
22.42404468900724,2,2.103362023622497
304.39844105264154,10,6.490824329252796
333.8299008307924,10,18.814615045572108
32.44687280613959,2,1.668139811510144
30.578373171464293,3,2.3055718273247714
31.88650246522426,1,2.550577881123643
33.37409746083302,1,1.563535161630217
26.875907111521606,3,2.2690308600909046
38.43570817536282,1,2.9201085674209954
17.641777499363553,3,1.4682989967145246
27.959623134892244,2,2.1204624986447342
35.32740187532676,1,1.7094269772749917
34.770008817466014,3,1.4448002413519896
35.16232630275574,3,2.255707750464977
28.32107650354936,1,1.9225376990818617
244.91034010400531,9,9.21699651683606
31.556250772717682,3,1.6276078966367364
27.04214305582085,2,2.1520964597767107
19.63304883795925,2,1.5262539325131128
349.77662345415405,9,27.34899463138644
22.403150170229935,1,2.158735967365545
26.40777889373782,3,1.3939550540308674
29.241074524822082,1,1.9002356633352957
30.29609217007244,1,1.354817757728582
30.065009459389536,2,1.4442934939327825
34.10951252187612,3,2.3672245167438275
29.464848200227213,2,2.0724338323287776
31.66831052643474,3,2.501783280091643
270.07870323282197,8,18.768451223165965
39.157293829271765,3,2.5817543839774935
30.025567283212304,2,1.8747659805040446
31.038438435815557,1,2.3099631661979023
42.276500699554475,3,1.2168251335179536
28.8293152152541,1,2.1035469311164756
40.05102269383175,2,3.3171110218249793
28.75481980221811,1,2.3182981629109145
39.82362566458195,2,1.5838530584409138
24.594717297958688,2,2.018930957504475
24.285148510846884,1,1.9929902308712057
32.53637015553649,3,2.3702954340515237
37.480221557445915,3,2.3578291223789454
360.8686784875815,8,21.304445323410487
32.694550218423295,2,2.244345976354609
29.802224230716725,2,2.0019015380615937
28.327493820795258,3,2.301238604719741
29.62783285449977,2,2.196634611735111
22.246682844669337,2,2.063224511411731
355.5789328565984,10,15.496764408861623
33.62883311949346,3,2.1059085394872388
26.615389998470206,3,1.573131732657544
34.69141902987999,1,2.4207641710198797
29.080083318236603,1,1.3156477282201657
38.77670421221602,2,1.907821674641452
30.06964645956473,3,1.6755430593637506
34.92161199238292,1,2.2347859091742164
33.28276804316915,3,1.847888059414093
24.81376922836772,2,1.0903460356676382
30.56758672625624,3,1.8672265809907882
37.690182832329846,3,1.5931773219701628
27.238884778595143,1,2.689354873131675
30.342814874030136,1,1.6560313062680865
28.98903673783053,1,2.1753925878774045
28.039459234339212,3,2.1643260801866044
30.653702886430455,2,2.6842109772363374
31.16024968678818,1,1.3416255765889715
29.635855436715637,2,1.713281089228881
33.10904981108598,1,1.6689345772662005
33.07083350021713,1,2.2559620455146376
27.115481721687985,1,1.766448296604612
26.42348145370016,1,2.1897410285827537
27.56437308117652,1,1.3927703596236691
29.715271881394663,2,2.801126612803455
21.434327354545612,3,2.3266415866247687
30.610049073226808,2,1.5318556837966137
21.936420644051744,2,1.7752119808873594
27.644808471908387,1,2.514341305348196
32.366188122867726,2,2.197654731229242
31.926586898644185,1,1.5385849051365834
273.20204272953544,8,25.273332893843815
21.652973594393142,3,1.9770149960414274
32.96550628984192,2,2.0957534693963655
31.571236662976368,3,2.0841975962376234
27.26570529379804,1,2.2797245379975184
30.321400095477316,2,1.8522293799267255
38.82727120140548,1,2.5809669067280483
35.79055436750034,1,1.2407755280176298
29.55439980243606,2,0.9188903895411034
27.131689965598817,1,2.4216863110785294
20.201649380601122,2,2.439796293993183
33.4302572999922,1,1.3799698537647078
25.51372814257084,3,2.067772296079315
31.83299123048424,1,1.8004440738986252
339.64674267465534,10,24.46294758557176
26.110916562045624,2,1.483565385706473
33.164659088777555,1,1.3775843808909216
22.42127942501384,1,1.7011452431334537
27.34749426194736,3,2.613202571935192
27.573182260854484,3,1.5957900877383064
28.815906966299956,2,2.173953058162443
23.397716934578618,2,1.5569787728341633
33.10336048775339,1,2.706497377813415
23.398833964896788,3,2.173765188079037
39.26139092254469,2,2.578907421012005
25.872514016037442,2,1.7989666277416647
35.838910308299035,2,1.914068506768354
34.11030079997245,2,1.7361115678770305
23.007162130904295,2,1.5066069771302275
31.62083176244221,3,2.2729085872810075
26.50137246003707,2,1.5559260521363116
37.20636644533058,1,2.594072867353492
32.91964092662982,1,2.6328147677928158
29.42730077373691,3,1.0949837983637103
29.51970050137675,3,1.9101879998823814
27.351198981164806,1,3.150205042723485
35.44475298483683,2,3.331591175059912
42.228759898084135,1,2.2922516080596544
28.650625323533145,3,2.9785318202708204
32.02025428407269,2,1.2997460198625284
34.3480296005283,2,2.5726945942736763
328.98216146613237,9,23.249807830769434
360.88742428256,8,17.450707311178583
34.06262911197099,2,2.105235270765242
31.299413971242117,2,0.6132185685432758
38.34510762644696,3,2.350368142566449
33.348362744150194,1,2.5380731563200065
27.443921617844076,1,1.9326157104424404
35.2682089830392,3,1.6288852399041827
30.93227157384714,1,1.482813586038201
27.16851135198614,2,1.5821189324895455
34.85785475477178,2,0.8961245418087156
23.761084090175753,2,1.7159288350828328
22.88873145201163,1,2.64366219507607
31.118939758194493,1,0.2642850540308086
25.07136976832228,1,2.3860107810017115
22.425763876570677,3,2.0607525057008576
37.75250246407038,3,1.652164311075899
27.199094799015153,3,1.8665426439928394
292.422227249501,8,19.813130701006934
37.965933133196984,1,2.0533935967370867
26.991466938853016,2,2.3401326896477403
28.77128467957028,3,1.2296034787845667
26.163262185559752,1,2.0459323728242467
287.4134659003747,9,5.900345339982895
30.546973973024464,1,1.6164727467146618
28.393070791735035,1,2.2621323388215844
21.106398755478608,1,2.257521336638094
33.77695612912878,3,1.4082969058667345
27.491214782077318,1,1.2540319267643127
22.92314628974793,2,2.4142272578475534
23.895781750144888,1,1.6460736616284084
29.722076645447725,1,1.7030799188766805
30.337592407050543,3,2.0535211910393567
38.97938836547761,3,2.0162877887042807
42.800422691343975,1,1.8020856096341689
23.359069755507846,1,2.3035655503918093
34.877725635611796,2,1.0260582433394185
21.537676851425903,3,2.727510611381582
34.28199397161736,2,1.5537720803215482
29.627770421169163,1,1.4448883067452
25.863845282238387,1,1.968276968027927
21.449158036716874,3,1.7910182480806776
33.169595111590056,2,3.0050046446500005
32.067174516118506,3,1.5528250436622986
27.40864890863176,1,2.288955256895755
31.357894185976868,1,1.4554599419260978
28.369882339160796,3,1.7161471078906572
28.55670680539931,2,2.550298803380655
21.18479922318633,1,2.8996357875095
27.688623556474788,2,1.0527634655815177
28.24243257979346,3,2.1400606944847245
33.24354943794821,1,2.526264470674832
301.99681986073455,9,22.732318820738314
31.305276360899448,2,2.239044998313728
26.686881205270765,1,2.0027462751216967
25.69357899335868,3,2.7167112099125843
28.932764241440765,1,2.4171163328700804
21.725716640671152,2,1.6452138535233876
22.849293110196836,1,2.1003259019778433
32.73548690585019,2,2.903938079399595
303.48734244205247,10,23.189483690834145
29.836233648920008,2,2.1182908754380985
27.801344708629124,3,2.1659219316292577
32.95327415346155,1,1.760716378991943
390.6671975991388,8,27.97367003658458
33.431300951872565,2,2.3164808757549133
29.43835975154585,2,2.760699248915961
346.59898774797875,10,10.81912767783751
35.677828200902994,3,1.5404099306396417
28.67671583381022,1,2.102843187480342
341.02777095031865,8,21.48563676059702
23.55019550129473,3,2.4364595933853934
248.50326645471267,10,23.640244312149207
31.643755548298422,3,2.3618068095888898
28.42365377679827,2,1.3334213446731726
33.128336738825034,2,0.5643586685212694
16.515566785292144,2,2.0394480482992545
43.161910324186955,2,2.1277868268561844
22.607390048162863,2,2.3208437185773247
30.49666152714613,2,2.9456939247751697
240.0858307126421,9,22.698901294959786
21.483087803224226,1,1.6104241740358514
35.07185032509065,2,0.795055916446596
26.04762772277344,3,1.179866680387342
26.996806550405974,1,1.5095412785198512
33.837173645764544,2,1.4395888172398064
31.48492336616593,3,1.9323785521839842
27.70319550229878,2,2.596978129994139
28.077222278850872,2,0.980519361497292
23.099492708925542,1,1.909755105534183
31.20981135783017,1,2.7052840025025793
28.361689267011158,1,2.3117744284508186
32.56633716556678,3,2.537716531552519
32.41236207621593,2,2.3890545930630087
26.942410985040258,1,2.0603784030947336
28.798373009209325,1,1.8868695644131241
305.26546604395435,8,14.342931943681956
25.838222134478855,2,2.203238738619209
268.01177362779333,8,18.566394126193796
26.535452023696728,2,1.9774865885855666
33.60836032021618,3,2.364342398608458
29.421758588058797,2,2.1405897811347265
30.888505004666268,3,2.1628536789066
40.76591228755778,3,1.544648088467634
29.867430622753915,1,2.7274053224958714
243.22695531509348,9,22.562332580951935
30.23490296882371,3,2.1150047618814183
33.58771127897981,3,1.711234953246223
21.20630256788443,1,1.665294902583724
248.8402244340853,9,19.93141950316866
33.114249661737496,1,1.443472786468144
23.323278206449494,2,1.8152072355414315
327.00121158084613,10,22.18040977563625
33.87317026714668,1,2.440642390716384
24.018966879596647,2,1.8342718511376805
27.386384897404803,2,1.7809450878782025
31.05508733601309,2,2.617560910974264
31.352284128899193,2,1.2936657909144864
27.82751886283842,1,1.7181499124710495
30.733568432166614,2,1.166694854425042
31.224832855543614,1,1.0319423431606891
30.99529847786735,2,2.4912867318138887
16.901274479551276,1,2.4442994401654374
28.62474151424178,3,2.58808755261996
19.80937732411073,1,2.1329431490296664
31.465362366493405,1,2.930902891834816
25.766031409657977,2,2.1767414529743334
32.94158603242288,3,1.4184052694731806
20.43359877671101,1,2.607239566953673
33.787538550236526,3,1.9158458830189653
26.23131917821255,2,2.085149181081197
30.301151049705133,1,1.275071717259547
40.37700399322719,3,1.362083956715031
34.35562351715846,3,1.9849278652395745
36.52739403577164,2,1.9544154402219065
27.767425239664895,2,1.5118123643583141
31.28014867156938,2,1.89098206090089
30.93383382238539,2,2.52680619962183
39.244780474726724,2,1.5726635275142917
36.278780627867604,3,2.2239308738758967
262.5484264522452,9,18.385877681266958
23.597853237518585,1,1.2792589691951113
35.45753425961231,2,1.9859580672035102
37.82321827907003,1,1.929978574028881
24.70393239055524,1,1.0710039791877977
312.18185235137605,10,29.348076652522586
19.380521378450965,2,2.2141564812367482
28.454139382656802,3,1.9584831982536135
35.245046129184445,1,2.069888484883118
35.01766448946012,3,2.4565001101371498
319.155010603661,9,18.140634195722967
35.54351790291454,3,2.478863826831005
28.38969241897162,1,2.413925047981209
32.93428546900135,3,2.583274295488503
32.56892975456105,2,2.0483749474795583
27.116143347158335,3,2.5551511809913823
29.065641779193204,2,2.0239807229907734
30.148780697478728,1,2.1123128926945096
29.826575563066093,2,2.314312616420608
30.13045525105417,3,1.9791595988050532
24.987353176810956,3,0.8615043962334745
250.18041554164665,8,24.28736749000618
42.316210562426434,3,1.446845909385829
30.176317759858645,3,0.8954241904556495
31.661570059897958,2,2.212117129855949
32.063904634682494,2,1.4127647366166416
25.91532164506382,2,0.7208158083714489
34.630887737658206,3,2.7928232464428664
33.05185132716733,1,2.1119776390448672
25.68004615160092,2,1.7849216822040816
264.3752903595881,9,15.991064236454994
27.23175347326409,2,1.6458557686991684
40.610780985063165,3,1.819763297897702
33.40750348686312,1,1.186840323019208
42.8667990162493,1,3.0937444146871034
31.554537827990025,3,2.1363488967649675
27.301201598453193,3,2.096146489070948
33.45071995855556,3,1.7823888835996857
184.54081343575672,10,11.615457630153728
24.82378838790313,1,1.6926135674215408
31.634636868820813,1,1.9376911019049352
23.602115166321493,2,2.007509613297145
30.4853877467402,2,1.0504118060422662
34.0643105941948,2,1.4054943588099826
35.632825147738785,1,2.167518562631234
32.31051737131635,2,2.058860608690455
24.245032112888488,3,1.5987536333941763
33.71632047011357,1,2.4050311520263454
26.980074066420897,2,2.2469759359968604
25.714212217918586,3,1.9195475459754037
29.938766135765427,3,2.018975218145223
24.878061793328552,1,2.2527120466083494
26.461652671906094,3,1.6320707753385826
33.39798874467338,1,2.9057524062967586
30.435235341190857,2,1.4805990859987221
25.988613653891903,1,1.7885940194572283
27.348711908137794,1,2.4606238424551727
37.2669223855885,3,2.4154261621396835
34.6201350960345,1,2.1016514717845376
27.993897640570818,1,2.3752934269178883
34.65640059558099,3,1.894814920719477
26.13587392731214,2,2.0399966902795716
28.125895962252013,1,2.378026661039323
32.2213165574302,3,2.9908459032000145
33.75966516343387,1,2.1693602514348176
32.504585938121906,2,1.1855549082127426
30.357831186096963,2,2.582903009604193
22.962441526410892,2,2.4775481897207383
23.776726483442914,3,2.428308552312839
27.74967264260378,2,3.0526012006040055
26.77440122697438,1,2.132949239906924
26.345349800290403,3,1.8547124484513189
34.14702790591745,3,1.993264089167421
24.447120772670857,3,1.570775029812657
32.45959585753253,3,2.018031695734814
264.81727252167445,8,18.163855048347525
25.126591648863393,1,2.599320685995526
35.26901026017451,3,1.4866796326321345
20.795628843341774,3,1.9613138043336136
27.181377235980126,2,2.388765620407472
35.159222697343175,3,1.6416800649738776
39.38085419607943,1,1.675334344039803
33.538759677277376,2,2.268545416530572
38.14307772785646,1,2.188675351381615
31.24110293150168,3,1.865140734221332
32.35734178567998,2,1.1837207985039533
30.91671002869176,1,1.851866278245559
26.42824290986816,2,1.461654915387435
37.737526006650306,2,1.236864501638894
30.498256825438204,3,3.1071257617311376
